충전소 아이디,충전소명,시도,위도,경도
3795,대전 현충원,대전광역시 유성구 현충원로 171-1,36.36182,127.298173
3699,노은카운티스아파트,대전광역시 유성구 노은동 495,36.370633,127.316309
3312,도안휴먼시아10단지아파트,대전광역시 유성구 원신흥동 원신흥로 37,36.338686,127.340882
3241,한라비발디아파트,대전광역시 유성구 상대동 462,36.344347,127.334594
3240,스타돔아파트,대전광역시 유성구 노은동 553-8,36.365934,127.316906
3175,이지아파트,대전광역시 유성구 상대동 438-16,36.347838,127.332481
3163,노은3지구 영무예다음 에코타운,대전광역시 유성구 지족동 1052,36.374279,127.307082
2779,도안6단지센트럴시티,대전광역시 유성구 봉명동 1036,36.347779,127.342322
2729,반석마을5단지아파트,대전광역시 유성구 반석동 622,36.390661,127.311668
2705,장대푸르지오아파트,대전광역시 유성구 장대동 479,36.361142,127.332661
2664,도안7단지예미지아파트,대전광역시 유성구 봉명동 1037,36.347148,127.344861
2339,노은리슈빌3차아파트,대전광역시 유성구 지족동 1030,36.384848,127.309115
1918,트리풀시티9단지 아파트,대전광역시 유성구 상남대로 26,36.342273,127.335572
1915,송림마을1단지 아파트,대전광역시 유성구 하기동 512,36.388274,127.318931
1540,테크노7단지 아파트,대전광역시 유성구 관평동 892,36.425185,127.385257
1537,인앤인주상복합 아파트,대전광역시 유성구 지족동 834,36.384821,127.319062
1536,열매마을6단지 아파트,대전광역시 유성구 지족동 880,36.376607,127.320611
1535,신안인스빌리베라,대전광역시 유성구 원신흥동 봉명로 48,36.343029,127.345181
1532,두레 아파트,대전광역시 유성구 신성동 152-1,36.386304,127.351825
1528,노은한화꿈에그린2단지,대전광역시 유성구 지족동 1093,36.388108,127.303887
1527,노은에코힐7단지,대전광역시 유성구 지족동 1041,36.382728,127.304749
1526,노블레스3차 아파트,대전광역시 유성구 봉명동 640-8,36.358679,127.349459
1501,행복한마을 아파트,대전광역시 대덕구 평촌동 540-1,36.437795,127.423688
1084,한빛 아파트,대전광역시 유성구 어은동 99,36.363115,127.353371
1079,대덕테크노밸리3단지 아파트,대전광역시 유성구 관평동 668,36.421876,127.385874
1077,SK허브,대전광역시 유성구 지족동 894-5,36.372763,127.317162
625,송림마을3단지,대전광역시 유성구 하기동 513,36.390416,127.322305
624,반석마을3단지,대전광역시 유성구 지족동 992,36.386767,127.315613
623,반석마을2단지,대전광역시 유성구 지족동 978,36.387915,127.315533
622,노은꿈에그린1단지 아파트,대전광역시 유성구 지족동 1089,36.387416,127.302156
490,도안2블럭 호반베르디움,대전광역시 유성구 봉명동 1021,36.350547,127.345024
489,노은해랑숲마을5단지,대전광역시 유성구 지족동 1033,36.384572,127.304646
488,노은새미래숲2단지,대전광역시 유성구 지족동 1042,36.381121,127.302951
447,대전 유성구청 부설주차장,대전광역시 유성구 어은동 109,36.3620843,127.3563833
445,대전시립박물관,대전광역시 유성구 상대동 488,36.336701,127.335319
444,대전대덕구청 주차장,대전광역시 대덕구 대전로 1033번길 20,36.346201,127.415896
2,전력연구원,대전광역시 유성구 문지동 103-16,36.3931106,127.3891643
8132,전북전력관리처(공용),전북특별자치도 전주시 덕진구 혁신로 600,35.866209,127.070734
5606,전북개발공사,전북특별자치도 전주시 덕진구 장동 1112,35.83894,127.0633
5605,한국국토정보공사본사,전북특별자치도 전주시 덕진구 중동 800,35.838536,127.066247
5233,인후신협,전북특별자치도 전주시 덕진구 송천동2가 54-70,35.8697524,127.1364657
5121,전기공사협회,전북특별자치도 전주시 덕진구 호성동1가 591-3,35.8622958,127.1526557
5120,전북바이오융합산업진흥원,전북특별자치도 전주시 덕진구 장동 452-69,35.8515801,127.0606059
5119,송천동원예농협,전북특별자치도 전주시 덕진구 송천동2가 506-1,35.8666191,127.1176803
5118,전주시온성교회,전북특별자치도 전주시 덕진구 진북동 301-26,35.8285488,127.1397131
5117,캠틱종합기술원,전북특별자치도 전주시 덕진구 팔복동2가 750-1,35.8622162,127.080912
5114,한국전자기술연구원,전북특별자치도 전주시 덕진구 팔복동2가 820,35.8583926,127.0822722
5113,전북은행 본점,전북특별자치도 전주시 덕진구 금암동 669-2,35.840118,127.131503
4680,한국도로공사 전북본부,전북특별자치도 전주시 덕진구 번영로 420 (용정동_한국도로공사 전북본부),35.8736,127.0519
4664,한국산업인력공단,전북특별자치도 전주시 덕진구 유상로 69 (팔복동2가_한국산업인력공단 전북지사),35.863213,127.080268
4663,전통문화체험전수관,전북특별자치도 전주시 덕진구 송천동1가 241-2,35.853479,127.125972
4469,호성주공2차아파트,전북특별자치도 전주시 덕진구 호성동1가 900,35.8588666,127.1502865
4468,호성주공1차아파트,전북특별자치도 전주시 덕진구 호성동1가 900,35.8586521,127.1506542
4269,회차지(인라인스케이트장),전북특별자치도 전주시 덕진구 송천동1가 234-107,35.8543246,127.1275832
4268,회차지(월드컵경기장),전북특별자치도 덕진구 전주시 덕진구 기린대로 1055 (반월동_월드컵경기장),35.8641591,127.0628058
4267,차고지(견인차보관소),전북특별자치도 덕진구 전주시 덕진구 추천로 427 (팔복동4가),35.8678064,127.1041146
4262,완주교육지원청,전북특별자치도 완주군 용진읍 지암로 65 (운곡리_완주교육지원청),35.904317,127.163804
4259,혁신중흥S클래스 아파트,전북특별자치도 전주시 덕진구 장동 1064,35.8428311,127.0555304
4258,만성중흥S클래스 아파트,전북특별자치도 전주시 덕진구 만성동 1371-3,35.844224,127.0788708
4148,도시첨단산업단지,전북특별자치도 전주시 덕진구 팔복동2가 822,35.859975,127.084671
3829,티스테이션 전주역점,전북특별자치도 전주시 덕진구 백제대로 760,35.846032,127.152068
3668,에코시티 더샵3차아파트,전북특별자치도 전주시 덕진구 송천동2가 1304,35.8776242,127.137262
3518,전북직할,전북특별자치도 전주시 덕진구 인후동2가 1559-87,35.846558,127.149286
3352,안고을우성아파트,전북특별자치도 전주시 덕진구 인후동1가 458,35.836116,127.159627
3219,전주에코시티자이,전북특별자치도 전주시 덕진구 송천동2가 세병로 111,35.873903,127.134454
3169,에코시티 더샵,전북특별자치도 전주시 덕진구 송천동2가 1338,35.8711966,127.1281805
3054,우아1동 공영주차장,전북특별자치도 전주시 덕진구 우아동3가 752-28,35.8474419,127.158597
2986,인후한신휴플러스아파트,전북특별자치도 전주시 덕진구 인후동1가 1029,35.837921,127.154714
2950,모아엘가,전북특별자치도 완주군 봉동읍 둔산리 864-5,35.963284,127.121522
2816,삼오아파트,전북특별자치도 전주시 덕진구 반월동 374-4,35.873273,127.069569
2723,호반베르디움 더센트럴1,전북특별자치도 전주시 덕진구 장동 1074,35.8408638,127.0560521
2680,LH이노팰리스아파트,전북특별자치도 전주시 덕진구 장동 1082,35.846109,127.060329
2639,송천쌍용1차아파트,전북특별자치도 전주시 덕진구 송천동2가 541-2,35.862933,127.112551
2560,덕진구청,전북특별자치도 전주시 덕진구 벚꽃로 55,35.829318,127.134903
2559,완주군청,전북특별자치도 완주군 용진읍 지암로 61,35.905003,127.162328
2558,삼례읍사무소,전북특별자치도 완주군 삼례읍 삼례리 1691-2,35.913281,127.078473
2557,봉동읍사무소,전북특별자치도 완주군 봉동읍 삼봉로 933,35.941694,127.165772
2402,송천케이제이라미안아파트,전북특별자치도 전주시 덕진구 송천동1가 805,35.866332,127.115847
2307,호반베르디움더클래스,전북특별자치도 전주시 덕진구 장동 1086,35.841419,127.062319
2306,호반베르디움 더센트럴2,전북특별자치도 전주시 덕진구 장동 1075,35.840541,127.060628
1924,호성동LG동아,전북특별자치도 전주시 덕진구 호성동1가 718,35.855614,127.152241
1923,전주부영6차,전북특별자치도 전주시 덕진구 인후동1가 918-1,35.827984,127.165979
1922,인후휴먼시아,전북특별자치도 전주시 덕진구 인후동1가 1035,35.835467,127.152047
1921,라송센트럴카운티 아파트,전북특별자치도 완주군 봉동읍 둔산리 871-1,35.960842,127.120949
1556,호성진흥더블파크1단지 아파트,전북특별자치도 전주시 덕진구 호성동1가 829-4,35.8630344,127.1488551
1555,호성동동아 아파트,전북특별자치도 전주시 덕진구 호성동1가 826,35.860031,127.152543
1554,진북우성 아파트,전북특별자치도 전주시 덕진구 진북동 416,35.830883,127.133964
1552,전주송천2주공 아파트,전북특별자치도 전주시 덕진구 송천동2가 1280,35.865641,127.125318
1551,전북혁신우미린 아파트2단지,전북특별자치도 전주시 덕진구 장동 1063,35.844259,127.057731
1550,송천자이,전북특별자치도 전주시 덕진구 송천동1가 806,35.866144,127.119704
1549,송천우림 아파트,전북특별자치도 전주시 덕진구 송천동1가 117,35.862064,127.125648
1546,명성강변 아파트,전북특별자치도 전주시 덕진구 덕진동2가 450-2,35.839347,127.115743
1545,럭키우아 아파트,전북특별자치도 전주시 덕진구 우아동3가 285-8,35.844441,127.163822
1544,라이프 아파트,전북특별자치도 전주시 덕진구 송천동1가 417,35.859146,127.118398
1543,동산골드클래스,전북특별자치도 전주시 덕진구 동산동779,35.875572,127.080589
1542,동국해성,전북특별자치도 전주시 덕진구 진북동 1034-1,35.826021,127.133487
1086,호성유원파크맨션 아파트,전북특별자치도 전주시 덕진구 호성동1가 796-1,35.858694,127.153092
1085,하가제일오투그란데 아파트,전북특별자치도 전주시 덕진구 덕진동2가 684,35.843362,127.108097
316,전북전력관리처,전북특별자치도 전주시 덕진구 혁신로 600,35.866209,127.070734
132,전북직할(공용),전북특별자치도 전주시 덕진구 인후동2가 1559-87,35.846558,127.149286
8125,고창지사(공용),전북특별자치도 고창군 고창읍 덕산리 189-6,35.425511,126.695163
4670,고창 한국농어촌공사 충전소,전북특별자치도 고창군 고창읍 덕산리 192-50,35.4259461,126.6930373
4266,고창공용터미널 공용주차장,전북특별자치도 고창군 고창읍 읍내리 629,35.435636,126.6961598
388,고창시험센터,전북특별자치도 고창군 상하면 용정리 1268,35.4539043,126.4503845
171,고창지사,전북특별자치도 고창군 고창읍 덕산리 189-6,35.425511,126.695163
5254,우성여객,전북특별자치도 군산시 옥구읍 옥정리 404,35.9331634,126.6988165
5253,군산여객,전북특별자치도 군산시 옥구읍 선제리 664-3,35.9203041,126.6784868
4937,군산의료원,전북특별자치도 군산시 지곡동 29-1,35.9551761,126.7135143
4936,군산자유무역지역관리원,전북특별자치도 군산시 오식도동 513,35.960577,126.5486861
4935,한국농어촌공사 군산지사,전북특별자치도 군산시 옥산면 옥산리 1-5,35.9400648,126.7514614
4934,공설시장,전북특별자치도 군산시 신영동 18-1,35.9831845,126.7203129
3905,군산지사 업무용,전북특별자치도 군산시 장미동 50-1,35.9919866,126.7097437
3826,군산지사,전북특별자치도 군산시 해망로 264,35.9915342,126.7097295
3663,지곡동현대엠코타운,전북특별자치도 군산시 지곡동 609,35.9510664,126.7143307
3217,수송세영리첼아파트,전북특별자치도 군산시 수송동 수송동로 100,35.9684165,126.7220158
3144,미장아이파크,전북특별자치도 군산시 미장동 미장남로 10,35.961207,126.7264696
3143,수송공원삼성쉐르빌아파트,전북특별자치도 군산시 미장동 경포천로 66,35.9656625,126.7246911
2999,나운세경아파트,전북특별자치도 군산시 나운동 155,35.961006,126.701884
2745,군산 나운신일아파트,전북특별자치도 군산시 나운동 156-2,35.9588915,126.6979124
2564,대야면주민센터,전북특별자치도 군산시 대야면 지경리 731-11,35.946338,126.811237
2563,은파호수공원,전북특별자치도 군산시 나운동 1223-5,35.955432,126.689087
2562,근대역사박물관,전북특별자치도 군산시 장미동 1-67,35.990704,126.713861
2561,월명종합체육관,전북특별자치도 군산시 사정동 152,35.9661497,126.7491887
2309,은파코아루,전북특별자치도 군산시 지곡동 158-1,35.954713,126.707748
2142,이마트 군산점,전북특별자치도 군산시 경암동 590-296,35.983142,126.734452
1930,수송제일오투그란데2단지 아파트,전북특별자치도 군산시 수송동 812-1,35.962423,126.713973
